game_id,down,distance_to_first,field_position_numeric,play_type,quarter,total_seconds_remaining,score_differential,offense_team_id,defense_team_id,day_of_year,day_of_week_sin,day_of_week_cos,play_result_yards,is_interception,is_fumble
20240105_MIA@NYJ,1,10,66,1,1,3365,-3,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,10,66,1,1,3353,-3,25,20,5,-0.781831482,0.623489802,-1,0,0
20240105_MIA@NYJ,3,11,67,1,1,3312,-3,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,1,10,67,0,1,3300,3,20,25,5,-0.781831482,0.623489802,20,0,0
20240105_MIA@NYJ,1,10,47,1,1,3263,3,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,10,47,1,1,3259,3,20,25,5,-0.781831482,0.623489802,7,0,0
20240105_MIA@NYJ,3,3,40,1,1,3226,3,20,25,5,-0.781831482,0.623489802,-5,0,0
20240105_MIA@NYJ,1,10,74,0,1,3176,-3,25,20,5,-0.781831482,0.623489802,11,0,0
20240105_MIA@NYJ,1,10,63,0,1,3131,-3,25,20,5,-0.781831482,0.623489802,-2,0,0
20240105_MIA@NYJ,2,12,65,0,1,3091,-3,25,20,5,-0.781831482,0.623489802,-1,0,0
20240105_MIA@NYJ,3,13,66,1,1,3054,-3,25,20,5,-0.781831482,0.623489802,5,0,0
20240105_MIA@NYJ,1,10,86,0,1,3000,3,20,25,5,-0.781831482,0.623489802,-1,0,0
20240105_MIA@NYJ,2,11,87,1,1,2966,3,20,25,5,-0.781831482,0.623489802,9,0,0
20240105_MIA@NYJ,3,2,78,1,1,2924,3,20,25,5,-0.781831482,0.623489802,8,0,0
20240105_MIA@NYJ,1,10,70,1,1,2856,3,20,25,5,-0.781831482,0.623489802,6,0,0
20240105_MIA@NYJ,2,4,64,0,1,2817,3,20,25,5,-0.781831482,0.623489802,61,0,0
20240105_MIA@NYJ,1,3,3,0,1,2784,3,20,25,5,-0.781831482,0.623489802,-5,0,0
20240105_MIA@NYJ,1,10,70,1,2,2700,-6,25,20,5,-0.781831482,0.623489802,5,0,0
20240105_MIA@NYJ,2,5,65,1,2,2661,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,5,65,1,2,2657,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,1,10,66,0,2,2646,6,20,25,5,-0.781831482,0.623489802,-9,0,0
20240105_MIA@NYJ,2,19,75,0,2,2601,6,20,25,5,-0.781831482,0.623489802,1,0,0
20240105_MIA@NYJ,3,18,74,1,2,2563,6,20,25,5,-0.781831482,0.623489802,11,0,0
20240105_MIA@NYJ,1,10,79,0,2,2507,-6,25,20,5,-0.781831482,0.623489802,8,0,0
20240105_MIA@NYJ,2,2,71,1,2,2476,-6,25,20,5,-0.781831482,0.623489802,16,0,0
20240105_MIA@NYJ,1,10,55,1,2,2436,-6,25,20,5,-0.781831482,0.623489802,11,0,0
20240105_MIA@NYJ,1,10,44,1,2,2398,-6,25,20,5,-0.781831482,0.623489802,15,0,0
20240105_MIA@NYJ,1,10,29,0,2,2364,-6,25,20,5,-0.781831482,0.623489802,4,0,0
20240105_MIA@NYJ,2,6,25,1,2,2332,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,6,25,1,2,2327,-6,25,20,5,-0.781831482,0.623489802,20,0,0
20240105_MIA@NYJ,1,5,5,1,2,2281,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,1,10,60,1,2,2277,6,20,25,5,-0.781831482,0.623489802,23,0,0
20240105_MIA@NYJ,1,10,37,1,2,2236,6,20,25,5,-0.781831482,0.623489802,0,1,0
20240105_MIA@NYJ,1,10,90,0,2,2229,-6,25,20,5,-0.781831482,0.623489802,9,0,0
20240105_MIA@NYJ,2,1,81,0,2,2194,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,1,81,0,2,2164,-6,25,20,5,-0.781831482,0.623489802,8,0,0
20240105_MIA@NYJ,1,10,73,1,2,2135,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,10,73,1,2,2130,-6,25,20,5,-0.781831482,0.623489802,30,0,0
20240105_MIA@NYJ,1,10,43,0,2,2088,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,10,43,1,2,2053,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,10,43,1,2,2048,-6,25,20,5,-0.781831482,0.623489802,5,0,0
20240105_MIA@NYJ,4,5,38,1,2,2000,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,1,10,54,1,2,1995,6,20,25,5,-0.781831482,0.623489802,13,0,0
20240105_MIA@NYJ,1,10,41,0,2,1952,6,20,25,5,-0.781831482,0.623489802,-2,0,0
20240105_MIA@NYJ,2,12,43,1,2,1920,6,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,12,43,1,2,1915,6,20,25,5,-0.781831482,0.623489802,0,0,1
20240105_MIA@NYJ,1,10,39,0,2,1907,-6,25,20,5,-0.781831482,0.623489802,13,0,0
20240105_MIA@NYJ,1,10,26,1,2,1874,-6,25,20,5,-0.781831482,0.623489802,13,0,0
20240105_MIA@NYJ,1,10,13,1,2,1864,-6,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,1,10,70,0,3,1800,-3,25,20,5,-0.781831482,0.623489802,-13,0,0
20240105_MIA@NYJ,1,23,83,1,3,1770,-3,25,20,5,-0.781831482,0.623489802,4,0,0
20240105_MIA@NYJ,2,19,79,1,3,1730,-3,25,20,5,-0.781831482,0.623489802,-9,0,0
20240105_MIA@NYJ,3,28,88,0,3,1689,-3,25,20,5,-0.781831482,0.623489802,10,0,0
20240105_MIA@NYJ,1,10,60,0,3,1641,3,20,25,5,-0.781831482,0.623489802,12,0,0
20240105_MIA@NYJ,1,5,43,1,3,1581,3,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,10,48,1,3,1540,3,20,25,5,-0.781831482,0.623489802,0,0,1
20240105_MIA@NYJ,1,10,49,1,3,1533,-3,25,20,5,-0.781831482,0.623489802,3,0,0
20240105_MIA@NYJ,2,7,46,0,3,1501,-3,25,20,5,-0.781831482,0.623489802,20,0,0
20240105_MIA@NYJ,1,10,26,1,3,1465,-3,25,20,5,-0.781831482,0.623489802,-1,0,0
20240105_MIA@NYJ,3,1,17,1,3,1398,-3,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,4,1,17,0,3,1390,-3,25,20,5,-0.781831482,0.623489802,2,0,0
20240105_MIA@NYJ,1,3,3,1,3,1346,-3,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,3,3,0,3,1341,-3,25,20,5,-0.781831482,0.623489802,1,0,0
20240105_MIA@NYJ,3,2,2,1,3,1302,-3,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,6,26,1,4,900,0,20,25,5,-0.781831482,0.623489802,11,0,0
20240105_MIA@NYJ,1,10,15,1,4,862,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,10,15,0,4,857,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,1,10,70,1,4,852,0,25,20,5,-0.781831482,0.623489802,7,0,0
20240105_MIA@NYJ,2,3,63,0,4,810,0,25,20,5,-0.781831482,0.623489802,5,0,0
20240105_MIA@NYJ,1,10,58,0,4,768,0,25,20,5,-0.781831482,0.623489802,2,0,0
20240105_MIA@NYJ,2,8,56,1,4,729,0,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,8,56,1,4,726,0,25,20,5,-0.781831482,0.623489802,43,0,0
20240105_MIA@NYJ,1,10,13,1,4,677,0,25,20,5,-0.781831482,0.623489802,9,0,0
20240105_MIA@NYJ,2,1,4,1,4,631,0,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,1,10,70,1,4,624,0,20,25,5,-0.781831482,0.623489802,15,0,0
20240105_MIA@NYJ,1,10,55,0,4,588,0,20,25,5,-0.781831482,0.623489802,3,0,0
20240105_MIA@NYJ,2,7,52,1,4,551,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,7,52,1,4,545,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,4,7,52,1,4,540,0,20,25,5,-0.781831482,0.623489802,20,0,0
20240105_MIA@NYJ,1,10,32,1,4,497,0,20,25,5,-0.781831482,0.623489802,17,0,0
20240105_MIA@NYJ,1,10,15,1,4,461,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,10,15,1,4,458,0,20,25,5,-0.781831482,0.623489802,9,0,0
20240105_MIA@NYJ,3,1,6,0,4,413,0,20,25,5,-0.781831482,0.623489802,-2,0,0
20240105_MIA@NYJ,1,10,78,0,4,391,0,20,25,5,-0.781831482,0.623489802,5,0,0
20240105_MIA@NYJ,4,3,8,1,4,371,0,20,25,5,-0.781831482,0.623489802,4,0,0
20240105_MIA@NYJ,2,5,73,0,4,351,0,20,25,5,-0.781831482,0.623489802,6,0,0
20240105_MIA@NYJ,1,4,4,1,4,328,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,4,4,1,4,324,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,1,10,70,1,4,321,0,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,10,70,0,4,318,0,25,20,5,-0.781831482,0.623489802,2,0,0
20240105_MIA@NYJ,1,10,67,1,4,314,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,10,67,1,4,310,0,20,25,5,-0.781831482,0.623489802,12,0,0
20240105_MIA@NYJ,1,10,55,0,4,274,0,20,25,5,-0.781831482,0.623489802,-4,0,0
20240105_MIA@NYJ,3,8,68,1,4,273,0,25,20,5,-0.781831482,0.623489802,29,0,0
20240105_MIA@NYJ,1,10,39,1,4,267,0,25,20,5,-0.781831482,0.623489802,11,0,0
20240105_MIA@NYJ,1,10,28,0,4,262,0,25,20,5,-0.781831482,0.623489802,4,0,0
20240105_MIA@NYJ,2,14,59,1,4,228,0,20,25,5,-0.781831482,0.623489802,6,0,0
20240105_MIA@NYJ,2,6,24,1,4,215,0,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,6,24,0,4,210,0,25,20,5,-0.781831482,0.623489802,17,0,0
20240105_MIA@NYJ,1,7,7,0,4,162,0,25,20,5,-0.781831482,0.623489802,1,0,0
20240105_MIA@NYJ,2,6,6,1,4,157,0,25,20,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,1,10,41,0,4,155,0,20,25,5,-0.781831482,0.623489802,3,0,0
20240105_MIA@NYJ,1,10,74,1,4,145,0,20,25,5,-0.781831482,0.623489802,8,0,0
20240105_MIA@NYJ,2,2,66,1,4,125,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,3,2,66,1,4,121,0,20,25,5,-0.781831482,0.623489802,0,0,0
20240105_MIA@NYJ,2,7,38,0,4,118,0,20,25,5,-0.781831482,0.623489802,8,0,0
20240105_MIA@NYJ,4,2,66,1,4,115,0,20,25,5,-0.781831482,0.623489802,5,0,0
20240105_MIA@NYJ,1,10,61,1,4,93,0,20,25,5,-0.781831482,0.623489802,15,0,0
20240105_MIA@NYJ,1,10,30,0,4,77,0,20,25,5,-0.781831482,0.623489802,-3,0,0
20240105_MIA@NYJ,1,10,46,1,4,74,0,20,25,5,-0.781831482,0.623489802,8,0,0
20240105_MIN@DET,1,10,70,0,1,3600,0,11,21,5,-0.781831482,0.623489802,2,0,0
20240105_MIN@DET,2,8,68,1,1,3567,0,11,21,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,3,5,65,1,1,3525,0,11,21,5,-0.781831482,0.623489802,6,0,0
20240105_MIN@DET,1,10,59,0,1,3484,0,11,21,5,-0.781831482,0.623489802,-3,0,0
20240105_MIN@DET,2,13,62,0,1,3449,0,11,21,5,-0.781831482,0.623489802,5,0,0
20240105_MIN@DET,3,8,57,0,1,3413,0,11,21,5,-0.781831482,0.623489802,-7,0,0
20240105_MIN@DET,1,10,86,0,1,3360,0,21,11,5,-0.781831482,0.623489802,8,0,0
20240105_MIN@DET,2,2,78,1,1,3340,0,21,11,5,-0.781831482,0.623489802,8,0,0
20240105_MIN@DET,1,10,70,1,1,3301,0,21,11,5,-0.781831482,0.623489802,6,0,0
20240105_MIN@DET,2,4,64,0,1,3264,0,21,11,5,-0.781831482,0.623489802,2,0,0
20240105_MIN@DET,3,2,62,1,1,3231,0,21,11,5,-0.781831482,0.623489802,4,0,0
20240105_MIN@DET,1,10,58,0,1,3194,0,21,11,5,-0.781831482,0.623489802,6,0,0
20240105_MIN@DET,2,9,57,1,1,3139,0,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,3,9,57,1,1,3136,0,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,78,0,1,3121,0,11,21,5,-0.781831482,0.623489802,4,0,0
20240105_MIN@DET,2,6,74,1,1,3079,0,11,21,5,-0.781831482,0.623489802,7,0,0
20240105_MIN@DET,1,10,67,0,1,3036,0,11,21,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,2,10,67,1,1,3001,0,11,21,5,-0.781831482,0.623489802,23,0,0
20240105_MIN@DET,1,10,44,1,1,2972,0,11,21,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,2,10,44,1,1,2966,0,11,21,5,-0.781831482,0.623489802,8,0,0
20240105_MIN@DET,3,12,46,1,1,2891,0,11,21,5,-0.781831482,0.623489802,7,0,0
20240105_MIN@DET,4,5,39,1,1,2845,0,11,21,5,-0.781831482,0.623489802,14,0,0
20240105_MIN@DET,1,10,25,0,1,2809,0,11,21,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,80,1,1,2803,0,21,11,5,-0.781831482,0.623489802,-17,0,0
20240105_MIN@DET,1,15,74,0,2,2700,1,11,21,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,2,12,71,1,2,2666,1,11,21,5,-0.781831482,0.623489802,-8,0,0
20240105_MIN@DET,3,20,79,1,2,2630,1,11,21,5,-0.781831482,0.623489802,-11,0,0
20240105_MIN@DET,1,10,50,0,2,2590,-1,21,11,5,-0.781831482,0.623489802,1,0,0
20240105_MIN@DET,2,9,49,1,2,2565,-1,21,11,5,-0.781831482,0.623489802,13,0,0
20240105_MIN@DET,1,10,36,1,2,2535,-1,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,2,10,36,1,2,2510,-1,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,3,10,36,1,2,2504,-1,21,11,5,-0.781831482,0.623489802,31,0,0
20240105_MIN@DET,1,5,5,0,2,2461,-1,21,11,5,-0.781831482,0.623489802,2,0,0
20240105_MIN@DET,2,3,3,1,2,2425,-1,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,3,3,3,1,2,2419,-1,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,4,3,3,1,2,2416,-1,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,97,0,2,2410,1,11,21,5,-0.781831482,0.623489802,5,0,0
20240105_MIN@DET,2,5,92,1,2,2375,1,11,21,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,3,5,92,1,2,2371,1,11,21,5,-0.781831482,0.623489802,6,0,0
20240105_MIN@DET,1,10,86,0,2,2339,1,11,21,5,-0.781831482,0.623489802,1,0,0
20240105_MIN@DET,2,9,85,0,2,2303,1,11,21,5,-0.781831482,0.623489802,8,0,0
20240105_MIN@DET,3,1,77,0,2,2259,1,11,21,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,1,10,74,1,2,2223,1,11,21,5,-0.781831482,0.623489802,0,1,0
20240105_MIN@DET,1,7,7,1,2,2215,-1,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,2,7,7,1,2,2209,-1,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,3,7,7,1,2,2202,-1,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,70,1,2,2195,-2,11,21,5,-0.781831482,0.623489802,8,0,0
20240105_MIN@DET,2,2,62,1,2,2159,-2,11,21,5,-0.781831482,0.623489802,11,0,0
20240105_MIN@DET,1,10,51,0,2,2130,-2,11,21,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,2,7,48,0,2,2095,-2,11,21,5,-0.781831482,0.623489802,4,0,0
20240105_MIN@DET,4,1,42,1,2,2022,-2,11,21,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,58,0,2,2017,2,21,11,5,-0.781831482,0.623489802,2,0,0
20240105_MIN@DET,2,8,56,1,2,1982,2,21,11,5,-0.781831482,0.623489802,2,0,0
20240105_MIN@DET,3,6,54,1,2,1934,2,21,11,5,-0.781831482,0.623489802,18,0,0
20240105_MIN@DET,1,10,36,0,2,1920,2,21,11,5,-0.781831482,0.623489802,5,0,0
20240105_MIN@DET,2,5,31,0,2,1883,2,21,11,5,-0.781831482,0.623489802,13,0,0
20240105_MIN@DET,1,10,18,0,2,1876,2,21,11,5,-0.781831482,0.623489802,1,0,0
20240105_MIN@DET,1,10,70,0,3,1800,2,21,11,5,-0.781831482,0.623489802,2,0,0
20240105_MIN@DET,2,8,68,1,3,1779,2,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,63,1,3,1768,2,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,2,10,63,0,3,1762,2,21,11,5,-0.781831482,0.623489802,58,0,0
20240105_MIN@DET,1,5,5,0,3,1711,2,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,2,5,5,1,3,1671,2,21,11,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,3,2,2,1,3,1633,2,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,4,2,2,1,3,1626,2,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,98,1,3,1618,-2,11,21,5,-0.781831482,0.623489802,0,1,0
20240105_MIN@DET,1,10,54,0,3,1610,2,21,11,5,-0.781831482,0.623489802,7,0,0
20240105_MIN@DET,2,3,47,1,3,1591,2,21,11,5,-0.781831482,0.623489802,10,0,0
20240105_MIN@DET,1,10,37,1,3,1551,2,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,2,23,50,1,3,1546,2,21,11,5,-0.781831482,0.623489802,17,0,0
20240105_MIN@DET,3,6,33,1,3,1504,2,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,70,1,3,1495,-5,11,21,5,-0.781831482,0.623489802,9,0,0
20240105_MIN@DET,2,1,61,0,3,1464,-5,11,21,5,-0.781831482,0.623489802,2,0,0
20240105_MIN@DET,1,10,59,1,3,1439,-5,11,21,5,-0.781831482,0.623489802,7,0,0
20240105_MIN@DET,2,3,52,0,3,1420,-5,11,21,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,1,10,49,1,3,1381,-5,11,21,5,-0.781831482,0.623489802,-5,0,0
20240105_MIN@DET,2,19,58,1,3,1329,-5,11,21,5,-0.781831482,0.623489802,17,0,0
20240105_MIN@DET,3,2,41,1,3,1290,-5,11,21,5,-0.781831482,0.623489802,12,0,0
20240105_MIN@DET,1,10,29,1,3,1263,-5,11,21,5,-0.781831482,0.623489802,6,0,0
20240105_MIN@DET,2,4,23,0,3,1224,-5,11,21,5,-0.781831482,0.623489802,5,0,0
20240105_MIN@DET,1,10,18,0,3,1178,-5,11,21,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,2,7,15,1,3,1139,-5,11,21,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,3,4,12,0,3,1097,-5,11,21,5,-0.781831482,0.623489802,2,0,0
20240105_MIN@DET,4,2,10,1,3,1053,-5,11,21,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,70,0,3,1050,5,21,11,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,2,7,67,1,3,1024,5,21,11,5,-0.781831482,0.623489802,27,0,0
20240105_MIN@DET,1,10,40,0,3,1002,5,21,11,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,2,7,37,1,3,978,5,21,11,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,1,10,45,1,4,900,-4,11,21,5,-0.781831482,0.623489802,11,0,0
20240105_MIN@DET,1,10,34,1,4,874,-4,11,21,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,2,10,34,1,4,871,-4,11,21,5,-0.781831482,0.623489802,9,0,0
20240105_MIN@DET,3,1,25,1,4,833,-4,11,21,5,-0.781831482,0.623489802,12,0,0
20240105_MIN@DET,1,10,13,0,4,792,-4,11,21,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,70,0,4,786,4,21,11,5,-0.781831482,0.623489802,2,0,0
20240105_MIN@DET,2,8,68,1,4,760,4,21,11,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,1,10,60,1,4,710,4,21,11,5,-0.781831482,0.623489802,1,0,0
20240105_MIN@DET,2,9,59,1,4,672,4,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,3,9,59,1,4,667,4,21,11,5,-0.781831482,0.623489802,-7,0,0
20240105_MIN@DET,1,10,74,0,4,613,-4,11,21,5,-0.781831482,0.623489802,47,0,0
20240105_MIN@DET,1,10,27,0,4,559,-4,11,21,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,2,7,24,0,4,517,-4,11,21,5,-0.781831482,0.623489802,10,0,0
20240105_MIN@DET,1,10,14,0,4,472,-4,11,21,5,-0.781831482,0.623489802,5,0,0
20240105_MIN@DET,2,5,9,1,4,429,-4,11,21,5,-0.781831482,0.623489802,-4,0,0
20240105_MIN@DET,3,9,13,1,4,388,-4,11,21,5,-0.781831482,0.623489802,7,0,0
20240105_MIN@DET,1,4,4,0,4,320,-4,11,21,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,10,70,1,4,314,4,21,11,5,-0.781831482,0.623489802,1,0,0
20240105_MIN@DET,2,9,69,1,4,283,4,21,11,5,-0.781831482,0.623489802,9,0,0
20240105_MIN@DET,1,15,65,1,4,275,4,21,11,5,-0.781831482,0.623489802,8,0,0
20240105_MIN@DET,1,10,52,1,4,264,4,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,2,10,52,1,4,260,4,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,3,10,52,1,4,256,4,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,4,15,57,1,4,253,4,21,11,5,-0.781831482,0.623489802,0,0,0
20240105_MIN@DET,1,20,53,0,4,243,-4,11,21,5,-0.781831482,0.623489802,17,0,0
20240105_MIN@DET,2,3,36,1,4,205,-4,11,21,5,-0.781831482,0.623489802,4,0,0
20240105_MIN@DET,1,10,32,0,4,161,-4,11,21,5,-0.781831482,0.623489802,3,0,0
20240105_MIN@DET,2,7,29,0,4,120,-4,11,21,5,-0.781831482,0.623489802,-1,0,0
20240105_MIN@DET,3,8,30,0,4,77,-4,11,21,5,-0.781831482,0.623489802,2,0,0
20240105_NO@TB,1,10,70,1,1,3600,0,23,30,5,-0.781831482,0.623489802,0,0,0
20240105_NO@TB,2,10,70,1,1,3596,0,23,30,5,-0.781831482,0.623489802,7,0,0
20240105_NO@TB,3,3,63,0,1,3558,0,23,30,5,-0.781831482,0.623489802,6,0,0
20240105_NO@TB,1,10,57,0,1,3525,0,23,30,5,-0.781831482,0.623489802,-1,0,0
20240105_NO@TB,2,11,58,1,1,3489,0,23,30,5,-0.781831482,0.623489802,19,0,0
20240105_NO@TB,1,10,39,1,1,3451,0,23,30,5,-0.781831482,0.623489802,4,0,0
20240105_NO@TB,2,6,35,0,1,3422,0,23,30,5,-0.781831482,0.623489802,12,0,0
20240105_NO@TB,1,10,23,0,1,3376,0,23,30,5,-0.781831482,0.623489802,4,0,0
20240105_NO@TB,2,6,19,0,1,3339,0,23,30,5,-0.781831482,0.623489802,4,0,0
20240105_NO@TB,3,2,15,1,1,3302,0,23,30,5,-0.781831482,0.623489802,-1,0,0
20240105_NO@TB,1,10,77,1,1,3252,-3,30,23,5,-0.781831482,0.623489802,2,0,0
20240105_NO@TB,2,8,75,1,1,3213,-3,30,23,5,-0.781831482,0.623489802,14,0,0
20240105_NO@TB,1,10,61,1,1,3185,-3,30,23,5,-0.781831482,0.623489802,0,0,0
20240105_NO@TB,2,10,61,0,1,3181,-3,30,23,5,-0.781831482,0.623489802,6,0,0
20240105_NO@TB,3,4,55,1,1,3139,-3,30,23,5,-0.781831482,0.623489802,16,0,0
20240105_NO@TB,1,10,39,0,1,3088,-3,30,23,5,-0.781831482,0.623489802,-1,0,0
20240105_NO@TB,2,11,40,1,1,3049,-3,30,23,5,-0.781831482,0.623489802,0,0,0
20240105_NO@TB,3,11,40,1,1,3044,-3,30,23,5,-0.781831482,0.623489802,1,0,0
20240105_NO@TB,3,3,21,1,2,2700,0,23,30,5,-0.781831482,0.623489802,0,0,0
20240105_NO@TB,1,10,70,1,2,2692,-3,30,23,5,-0.781831482,0.623489802,0,0,0
20240105_NO@TB,2,10,70,1,2,2685,-3,30,23,5,-0.781831482,0.623489802,6,0,0
20240105_NO@TB,3,4,64,1,2,2646,-3,30,23,5,-0.781831482,0.623489802,0,0,0
20240105_NO@TB,1,10,79,1,2,2630,3,23,30,5,-0.781831482,0.623489802,26,0,0
20240105_NO@TB,1,10,53,0,2,2588,3,23,30,5,-0.781831482,0.623489802,-2,0,0
20240105_NO@TB,2,12,55,1,2,2547,3,23,30,5,-0.781831482,0.623489802,5,0,0
20240105_NO@TB,3,7,50,1,2,2505,3,23,30,5,-0.781831482,0.623489802,6,0,0
20240105_NO@TB,4,1,44,1,2,2464,3,23,30,5,-0.781831482,0.623489802,14,0,0
20240105_NO@TB,1,10,30,1,2,2425,3,23,30,5,-0.781831482,0.623489802,0,0,0
20240105_NO@TB,2,10,30,1,2,2417,3,23,30,5,-0.781831482,0.623489802,7,0,0
20240105_NO@TB,3,3,23,1,2,2375,3,23,30,5,-0.781831482,0.623489802,2,0,0
20240105_NO@TB,4,1,21,0,2,2340,3,23,30,5,-0.781831482,0.623489802,6,0,0
20240105_NO@TB,1,10,15,1,2,2302,3,23,30,5,-0.781831482,0.623489802,0,0,0
20240105_NO@TB,2,10,15,1,2,2298,3,23,30,5,-0.781831482,0.623489802,9,0,0
20240105_NO@TB,3,1,6,0,2,2255,3,23,30,5,-0.781831482,0.623489802,3,0,0
20240105_NO@TB,1,3,3,0,2,2218,3,23,30,5,-0.781831482,0.623489802,-2,0,0
20240105_NO@TB,2,5,5,1,2,2179,3,23,30,5,-0.781831482,0.623489802,0,0,0
20240105_NO@TB,1,10,70,0,2,2174,-3,30,23,5,-0.781831482,0.623489802,6,0,0
20240105_NO@TB,2,4,64,1,2,2135,-3,30,23,5,-0.781831482,0.623489802,25,0,0
20240105_NO@TB,1,10,39,1,2,2093,-3,30,23,5,-0.781831482,0.623489802,-7,0,0
20240105_NO@TB,1,5,65,0,2,2087,3,23,30,5,-0.781831482,0.623489802,1,0,0
