id_play,offense_play,offense_conference,defense_play,defense_conference,home,away,offense_score,defense_score,game_id,drive_id,drive_number,play_number,period,clock.minutes,clock.seconds,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,scoring,yards_gained,play_type,play_text,ppa,wallclock,spread.x,formatted_spread.x,over_under.x,spread.y,formatted_spread.y,over_under.y,orig_drive_number,drive_scoring,drive_start_period,drive_start_yards_to_goal,drive_end_period,drive_end_yards_to_goal,drive_yards,drive_result,drive_is_home_offense,drive_start_offense_score,drive_start_defense_score,drive_end_offense_score,drive_end_defense_score,drive_time_minutes_start,drive_time_seconds_start,drive_time_minutes_end,drive_time_seconds_end,drive_time_minutes_elapsed,drive_time_seconds_elapsed,drive_pts,season,wk
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,20,0,401520323,40152032313,13,5,3,14,54,3,3,22,22,1,10,FALSE,19,Rush,Dallan Hayden run for 19 yds to the PUR 3 for a 1ST down,1.183171034,2023-10-14T18:07:20.000Z,,,,,,,13,TRUE,3,67,3,0,67,TD,FALSE,20,0,27,0,14,54,12,24,2,30,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,20,0,401520323,40152032313,13,6,3,14,54,3,3,3,3,1,3,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.746972881,2023-10-14T18:07:20.000Z,,,,,,,13,TRUE,3,67,3,0,67,TD,FALSE,20,0,27,0,14,54,12,24,2,30,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,20,0,401520323,40152032313,13,7,3,14,54,3,3,3,3,2,3,FALSE,1,Penalty,"MCCORD, Kyle pass short to the right incomplete intended for FLEMING, Julian thrown to the PUR0. PENALTY PUR Pass Interference on BROWN, Markevious enforced 1 yards to the PUR2 and results in automatic 1ST DOWN [NHSG]. NO PLAY (replay the down).",,2023-10-14T18:07:20.000Z,,,,,,,13,TRUE,3,67,3,0,67,TD,FALSE,20,0,27,0,14,54,12,24,2,30,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,20,0,401520323,40152032313,13,8,3,14,54,3,3,2,2,1,2,FALSE,1,Rush,Dallan Hayden run for 1 yd to the PUR 1,-0.68711694,2023-10-14T18:07:20.000Z,,,,,,,13,TRUE,3,67,3,0,67,TD,FALSE,20,0,27,0,14,54,12,24,2,30,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,27,0,401520323,40152032313,13,9,3,12,24,3,3,1,1,2,1,TRUE,1,Rushing Touchdown,Dallan Hayden run for 1 yd for a TD (Jayden Fielding KICK),1.900352237,2023-10-14T18:11:55.000Z,,,,,,,13,TRUE,3,67,3,0,67,TD,FALSE,20,0,27,0,14,54,12,24,2,30,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,27,0,401520323,40152032314,14,1,3,12,24,3,3,65,65,0,0,FALSE,0,Kickoff,Jayden Fielding kickoff for 65 yds for a touchback,,2023-10-14T18:16:06.000Z,,,,,,,14,FALSE,3,75,3,10,65,MISSED FG,TRUE,0,27,0,27,12,24,7,35,4,49,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,27,0,401520323,40152032315,15,1,3,7,35,3,3,80,80,1,10,FALSE,3,Rush,Dallan Hayden run for 3 yds to the OSU 23,-0.236609716,2023-10-14T18:24:58.000Z,,,,,,,15,TRUE,3,80,3,0,80,TD,FALSE,27,0,34,0,7,35,4,36,2,59,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,27,0,401520323,40152032315,15,2,3,7,35,3,3,77,77,2,7,FALSE,-3,Rush,Kyle McCord run for a loss of 3 yards to the OSU 20,-0.582873516,2023-10-14T18:24:58.000Z,,,,,,,15,TRUE,3,80,3,0,80,TD,FALSE,27,0,34,0,7,35,4,36,2,59,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,27,0,401520323,40152032315,15,3,3,7,35,3,3,80,80,3,10,FALSE,16,Pass Reception,Kyle McCord pass complete to Carnell Tate for 16 yds to the OSU 36 for a 1ST down,2.05834842,2023-10-14T18:24:58.000Z,,,,,,,15,TRUE,3,80,3,0,80,TD,FALSE,27,0,34,0,7,35,4,36,2,59,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,27,0,401520323,40152032315,15,4,3,7,35,3,3,64,64,1,10,FALSE,-5,Penalty,"Ohio State Penalty, Delay Of Game (Kyle McCord) to the OSU 31",,2023-10-14T18:24:58.000Z,,,,,,,15,TRUE,3,80,3,0,80,TD,FALSE,27,0,34,0,7,35,4,36,2,59,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,27,0,401520323,40152032315,15,5,3,7,35,3,3,69,69,1,15,FALSE,55,Pass Reception,Kyle McCord pass complete to Carnell Tate for 55 yds to the PUR 14 for a 1ST down,3.69485331,2023-10-14T18:24:58.000Z,,,,,,,15,TRUE,3,80,3,0,80,TD,FALSE,27,0,34,0,7,35,4,36,2,59,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,0,401520323,40152032315,15,6,3,4,36,3,3,14,14,1,10,TRUE,14,Passing Touchdown,Kyle McCord pass complete to Cade Stover for 14 yds for a TD (Jayden Fielding KICK),2.548283175,2023-10-14T18:33:44.000Z,,,,,,,15,TRUE,3,80,3,0,80,TD,FALSE,27,0,34,0,7,35,4,36,2,59,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,0,401520323,40152032316,16,1,3,4,36,3,3,65,65,0,0,FALSE,0,Kickoff,Jayden Fielding kickoff for 59 yds,,2023-10-14T18:35:45.000Z,,,,,,,16,FALSE,3,65,3,59,6,PUNT,TRUE,0,34,0,34,4,36,3,46,0,50,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,0,401520323,40152032317,17,1,3,3,46,3,3,79,79,1,10,FALSE,5,Rush,Evan Pryor run for 5 yds to the OSU 26,0.08729597,2023-10-14T18:40:22.000Z,,,,,,,17,FALSE,3,79,3,79,0,PUNT,FALSE,34,0,34,0,3,46,2,19,1,27,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,0,401520323,40152032317,17,2,3,3,46,3,3,74,74,2,5,FALSE,-5,Rush,Evan Pryor run for a loss of 5 yards to the OSU 21,-0.948973968,2023-10-14T18:40:22.000Z,,,,,,,17,FALSE,3,79,3,79,0,PUNT,FALSE,34,0,34,0,3,46,2,19,1,27,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,0,401520323,40152032317,17,3,3,3,46,3,3,79,79,3,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.123317542,2023-10-14T18:40:22.000Z,,,,,,,17,FALSE,3,79,3,79,0,PUNT,FALSE,34,0,34,0,3,46,2,19,1,27,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,0,401520323,40152032317,17,4,3,2,19,3,3,79,79,4,10,FALSE,0,Punt,Jesse Mirco punt for 40 yds,,2023-10-14T18:43:19.000Z,,,,,,,17,FALSE,3,79,3,79,0,PUNT,FALSE,34,0,34,0,3,46,2,19,1,27,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,0,401520323,40152032319,19,1,3,1,28,3,3,73,73,1,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.766047036,2023-10-14T18:46:00.000Z,,,,,,,19,FALSE,3,73,3,80,-7,FUMBLE,FALSE,34,0,34,0,1,28,0,45,0,43,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,0,401520323,40152032319,19,2,3,1,28,3,3,73,73,2,10,FALSE,2,Rush,Evan Pryor run for 2 yds to the OSU 29,-0.255734783,2023-10-14T18:47:18.000Z,,,,,,,19,FALSE,3,73,3,80,-7,FUMBLE,FALSE,34,0,34,0,1,28,0,45,0,43,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,0,401520323,40152032319,19,3,3,0,45,3,3,71,71,3,8,FALSE,-9,Sack,Kyle McCord sacked for a loss of 9 yards to the OSU 20,-0.414859534,2023-10-14T18:48:54.000Z,,,,,,,19,FALSE,3,73,3,80,-7,FUMBLE,FALSE,34,0,34,0,1,28,0,45,0,43,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,7,401520323,40152032321,21,2,4,14,22,3,3,66,66,1,10,FALSE,20,Pass Reception,Kyle McCord pass complete to Marvin Harrison Jr. for 20 yds to the PUR 46 for a 1ST down,1.793481982,2023-10-14T19:00:26.000Z,,,,,,,21,FALSE,4,66,4,50,16,PUNT,FALSE,34,7,34,7,14,22,11,25,2,57,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,7,401520323,40152032321,21,3,4,14,22,3,3,46,46,1,10,FALSE,0,Penalty,"Ohio State Penalty, Intentional Grounding (Kyle McCord) to the OSU 45",,2023-10-14T19:00:26.000Z,,,,,,,21,FALSE,4,66,4,50,16,PUNT,FALSE,34,7,34,7,14,22,11,25,2,57,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,7,401520323,40152032321,21,4,4,14,22,3,3,56,56,2,20,FALSE,8,Rush,Dallan Hayden run for 8 yds to the PUR 48,0.502264604,2023-10-14T19:00:26.000Z,,,,,,,21,FALSE,4,66,4,50,16,PUNT,FALSE,34,7,34,7,14,22,11,25,2,57,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,7,401520323,40152032321,21,5,4,14,22,3,3,48,48,3,12,FALSE,8,Pass Reception,Kyle McCord pass complete to Carnell Tate for 8 yds to the PUR 40,0.662880357,2023-10-14T19:00:26.000Z,,,,,,,21,FALSE,4,66,4,50,16,PUNT,FALSE,34,7,34,7,14,22,11,25,2,57,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,7,401520323,40152032321,21,6,4,14,22,3,3,40,40,4,4,FALSE,-5,Penalty,"Ohio State Penalty, Delay Of Game (Jesse Mirco) to the PUR 45",,2023-10-14T19:00:26.000Z,,,,,,,21,FALSE,4,66,4,50,16,PUNT,FALSE,34,7,34,7,14,22,11,25,2,57,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,7,401520323,40152032321,21,7,4,14,22,3,3,45,45,4,9,FALSE,-5,Penalty,"Ohio State Penalty, Illegal Snap on FERLMANN, John enforced (-5 Yards) to the 50 yard line",,2023-10-14T19:00:26.000Z,,,,,,,21,FALSE,4,66,4,50,16,PUNT,FALSE,34,7,34,7,14,22,11,25,2,57,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,7,401520323,40152032321,21,8,4,11,25,3,3,50,50,4,14,FALSE,0,Punt,"Jesse Mirco punt for 48 yds, downed at the PUR 2",,2023-10-14T19:08:25.000Z,,,,,,,21,FALSE,4,66,4,50,16,PUNT,FALSE,34,7,34,7,14,22,11,25,2,57,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,7,401520323,40152032323,23,1,4,8,58,3,3,64,64,1,10,FALSE,5,Rush,Devin Brown run for 5 yds to the OSU 41,0.109537498,2023-10-14T19:18:48.000Z,,,,,,,23,TRUE,4,64,4,0,64,TD,FALSE,34,7,41,7,8,58,7,35,1,23,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,34,7,401520323,40152032323,23,2,4,8,58,3,3,59,59,2,5,FALSE,1,Rush,Dallan Hayden run for 1 yd to the OSU 42,-0.892219966,2023-10-14T19:18:48.000Z,,,,,,,23,TRUE,4,64,4,0,64,TD,FALSE,34,7,41,7,8,58,7,35,1,23,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,41,7,401520323,40152032323,23,3,4,7,35,3,3,58,58,3,4,TRUE,58,Passing Touchdown,Devin Brown pass complete to Brandon Inniss for 58 yds for a TD (Jayden Fielding KICK),5.929875076,2023-10-14T19:20:43.000Z,,,,,,,23,TRUE,4,64,4,0,64,TD,FALSE,34,7,41,7,8,58,7,35,1,23,7,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,41,7,401520323,40152032324,24,1,4,7,35,3,3,65,65,0,0,FALSE,0,Kickoff,Jayden Fielding kickoff for 63 yds,,2023-10-14T19:20:43.000Z,,,,,,,24,FALSE,4,75,4,36,39,DOWNS,TRUE,7,41,7,41,7,35,3,0,4,35,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,41,7,401520323,40152032325,25,1,4,3,0,3,3,64,64,1,10,FALSE,-1,Rush,Devin Brown run for a loss of 1 yard to the OSU 35,-1.20884207,2023-10-14T19:34:56.000Z,,,,,,,25,FALSE,4,64,4,71,-7,PUNT,FALSE,41,7,41,7,3,0,0,37,2,23,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,41,7,401520323,40152032325,25,2,4,3,0,3,3,65,65,2,11,FALSE,3,Rush,Devin Brown run for 3 yds to the OSU 38,-0.240645505,2023-10-14T19:34:56.000Z,,,,,,,25,FALSE,4,64,4,71,-7,PUNT,FALSE,41,7,41,7,3,0,0,37,2,23,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,41,7,401520323,40152032325,25,3,4,3,0,3,3,62,62,3,8,FALSE,-5,Penalty,"Ohio State Penalty, False Start (-5 Yards) to the OSU 33",,2023-10-14T19:34:56.000Z,,,,,,,25,FALSE,4,64,4,71,-7,PUNT,FALSE,41,7,41,7,3,0,0,37,2,23,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,41,7,401520323,40152032325,25,4,4,3,0,3,3,67,67,3,13,FALSE,-4,Sack,Devin Brown sacked by Jeffrey M'Ba for a loss of 4 yards to the OSU 29,-0.279717701,2023-10-14T19:34:56.000Z,,,,,,,25,FALSE,4,64,4,71,-7,PUNT,FALSE,41,7,41,7,3,0,0,37,2,23,0,2023,7
4.0152E+17,Ohio State,Big Ten,Purdue,Big Ten,Purdue,Ohio State,41,7,401520323,40152032325,25,5,4,0,37,3,3,71,71,4,17,FALSE,0,Punt,Jesse Mirco punt for 53 yds,,2023-10-14T19:38:11.000Z,,,,,,,25,FALSE,4,64,4,71,-7,PUNT,FALSE,41,7,41,7,3,0,0,37,2,23,0,2023,7
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203431,1,1,1,15,0,3,3,35,65,1,10,FALSE,0,Kickoff,Jayden Fielding kickoff for 65 yds for a touchback,,2023-10-21T16:14:53.000Z,,,,,,,1,FALSE,1,75,1,69,6,PUNT,FALSE,0,0,0,0,15,0,14,26,0,34,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,1,1,14,14,3,3,28,72,1,10,FALSE,13,Pass Reception,Kyle McCord pass complete to Marvin Harrison Jr. for 13 yds to the OSU 41 for a 1ST down,1.196620362,2023-10-21T16:18:38.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,2,1,13,44,3,3,41,59,1,10,FALSE,5,Rush,Chip Trayanum run for 5 yds to the OSU 46,0.1104176,2023-10-21T16:19:10.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,3,1,13,25,3,3,46,54,2,5,FALSE,2,Pass Reception,Kyle McCord pass complete to Cade Stover for 2 yds to the OSU 48,-0.707413393,2023-10-21T16:19:36.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,4,1,13,13,3,3,48,52,3,3,FALSE,8,Pass Reception,Kyle McCord pass complete to Marvin Harrison Jr. for 8 yds to the PSU 44 for a 1ST down,1.843125785,2023-10-21T16:20:20.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,5,1,12,34,3,3,56,44,1,10,FALSE,3,Rush,Chip Trayanum run for 3 yds to the PSU 41,-0.317883134,2023-10-21T16:20:34.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,6,1,12,12,3,3,59,41,2,7,FALSE,7,Pass Reception,Kyle McCord pass complete to Marvin Harrison Jr. for 7 yds to the PSU 34 for a 1ST down,0.794039331,2023-10-21T16:20:54.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,7,1,11,41,3,3,66,34,1,10,FALSE,19,Pass Reception,Kyle McCord pass complete to Chip Trayanum for 19 yds to the PSU 15 for a 1ST down,0.378527071,2023-10-21T16:21:28.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,8,1,11,2,3,3,85,15,1,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete to Marvin Harrison Jr.,-0.320977659,2023-10-21T16:22:13.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,9,1,10,57,3,3,85,15,2,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.36120679,2023-10-21T16:22:56.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,0,0,401520343,4015203432,2,10,1,10,53,3,3,85,15,3,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.574940576,2023-10-21T16:23:35.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,0,401520343,4015203432,2,11,1,10,49,3,3,85,15,4,10,TRUE,33,Field Goal Good,Jayden Fielding 33 Yd Field Goal ,,2023-10-21T16:24:14.000Z,,,,,,,2,TRUE,1,72,1,15,57,FG,TRUE,0,0,3,0,14,26,10,49,3,37,3,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,0,401520343,4015203433,3,1,1,10,49,3,3,35,65,4,10,FALSE,0,Kickoff,Jayden Fielding kickoff for 65 yds for a touchback,,2023-10-21T16:24:14.000Z,,,,,,,3,FALSE,1,75,1,60,15,PUNT,FALSE,0,3,0,3,10,49,9,20,1,29,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,0,401520343,4015203434,4,1,1,9,11,3,3,26,74,1,10,FALSE,2,Rush,Chip Trayanum run for 2 yds to the OSU 28,-0.47168697,2023-10-21T16:34:13.000Z,,,,,,,4,FALSE,1,74,1,77,-3,PUNT,TRUE,3,0,3,0,9,20,7,51,1,29,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,0,401520343,4015203434,4,2,1,8,41,3,3,28,72,2,8,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete to Marvin Harrison Jr.,-0.504311976,2023-10-21T16:34:47.000Z,,,,,,,4,FALSE,1,74,1,77,-3,PUNT,TRUE,3,0,3,0,9,20,7,51,1,29,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,0,401520343,4015203434,4,3,1,8,22,3,3,28,72,3,8,FALSE,-5,Sack,Kyle McCord sacked by Johnny Dixon for a loss of 5 yards to the OSU 23,-0.349906525,2023-10-21T16:35:37.000Z,,,,,,,4,FALSE,1,74,1,77,-3,PUNT,TRUE,3,0,3,0,9,20,7,51,1,29,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,0,401520343,4015203434,4,4,1,7,51,3,3,23,77,4,13,FALSE,15,Punt,"Jesse Mirco punt for 54 yds , Daequan Hardy returns for 15 yds to the PSU 38",,2023-10-21T16:36:16.000Z,,,,,,,4,FALSE,1,74,1,77,-3,PUNT,TRUE,3,0,3,0,9,20,7,51,1,29,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203436,6,2,1,5,5,3,3,22,78,1,10,FALSE,4,Rush,Miyan Williams run for 4 yds to the OSU 26,-0.098522001,2023-10-21T16:49:37.000Z,,,,,,,6,FALSE,1,78,1,58,20,PUNT,TRUE,3,3,3,3,5,15,3,7,2,8,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203436,6,3,1,4,20,3,3,26,74,2,6,FALSE,10,Rush,Miyan Williams run for 10 yds to the OSU 36 for a 1ST down,1.223314196,2023-10-21T16:50:21.000Z,,,,,,,6,FALSE,1,78,1,58,20,PUNT,TRUE,3,3,3,3,5,15,3,7,2,8,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203436,6,4,1,4,4,3,3,36,64,1,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete to Marvin Harrison Jr.,-1.04115532,2023-10-21T16:50:42.000Z,,,,,,,6,FALSE,1,78,1,58,20,PUNT,TRUE,3,3,3,3,5,15,3,7,2,8,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203436,6,5,1,3,58,3,3,36,64,2,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete to Carnell Tate,-0.631037834,2023-10-21T16:51:22.000Z,,,,,,,6,FALSE,1,78,1,58,20,PUNT,TRUE,3,3,3,3,5,15,3,7,2,8,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203436,6,6,1,3,43,3,3,36,64,3,10,FALSE,6,Pass Reception,Kyle McCord pass complete to Carnell Tate for 6 yds to the OSU 42,0.138861989,2023-10-21T16:52:10.000Z,,,,,,,6,FALSE,1,78,1,58,20,PUNT,TRUE,3,3,3,3,5,15,3,7,2,8,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203436,6,7,1,3,7,3,3,42,58,4,4,FALSE,0,Punt,"Jesse Mirco punt for 34 yds, downed at the PSU 24",,2023-10-21T16:52:54.000Z,,,,,,,6,FALSE,1,78,1,58,20,PUNT,TRUE,3,3,3,3,5,15,3,7,2,8,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203438,8,1,1,0,50,3,2,13,87,1,10,FALSE,3,Rush,Miyan Williams run for 3 yds to the OSU 16,-0.168465874,2023-10-21T16:58:06.000Z,,,,,,,8,FALSE,1,87,2,63,24,PUNT,TRUE,3,3,3,3,1,1,14,11,1,50,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203438,8,2,1,0,25,3,2,16,84,2,7,FALSE,15,Pass Reception,Kyle McCord pass complete to Carnell Tate for 15 yds to the OSU 31 for a 1ST down,1.257970488,2023-10-21T16:58:42.000Z,,,,,,,8,FALSE,1,87,2,63,24,PUNT,TRUE,3,3,3,3,1,1,14,11,1,50,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203438,8,3,1,0,5,3,2,31,69,1,10,FALSE,7,Rush,Miyan Williams run for 7 yds to the OSU 38,0.681692005,2023-10-21T16:58:57.000Z,,,,,,,8,FALSE,1,87,2,63,24,PUNT,TRUE,3,3,3,3,1,1,14,11,1,50,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203438,8,4,1,0,0,3,2,31,69,0,10,FALSE,0,End Period,End of 1st Quarter,,2023-10-21T16:59:08.000Z,,,,,,,8,FALSE,1,87,2,63,24,PUNT,TRUE,3,3,3,3,1,1,14,11,1,50,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203438,8,5,2,14,55,3,2,38,62,2,3,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-1.174236992,2023-10-21T17:03:24.000Z,,,,,,,8,FALSE,1,87,2,63,24,PUNT,TRUE,3,3,3,3,1,1,14,11,1,50,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203438,8,6,2,14,43,3,2,38,62,3,3,FALSE,-1,Pass Reception,Kyle McCord pass complete to Miyan Williams for a loss of 1 yard to the OSU 37,-0.782016151,2023-10-21T17:04:12.000Z,,,,,,,8,FALSE,1,87,2,63,24,PUNT,TRUE,3,3,3,3,1,1,14,11,1,50,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,4015203438,8,7,2,14,11,3,2,37,63,4,4,FALSE,0,Punt,"Jesse Mirco punt for 50 yds, fair catch by Daequan Hardy at the PSU 13",,2023-10-21T17:04:37.000Z,,,,,,,8,FALSE,1,87,2,63,24,PUNT,TRUE,3,3,3,3,1,1,14,11,1,50,0,2023,8
4.0152E+17,Ohio State,Big Ten,Penn State,Big Ten,Ohio State,Penn State,3,3,401520343,40152034310,10,1,2,12,39,3,2,39,61,1,10,FALSE,7,Rush,Xavier Johnson run for 7 yds to the OSU 46,0.707656223,2023-10-21T17:10:21.000Z,,,,,,,10,TRUE,2,61,2,0,61,TD,TRUE,3,3,10,3,12,48,7,31,5,17,7,2023,8
